date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:23:06	22672/22672	---M--	200	added ('OK')	image/jpeg	etag:%224e0d7d6bd63d1e50c2bbcea1012aa9c3%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/others/contact-2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/others/contact-2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/style.css)
22:23:07	155834/155834	---M--	200	added ('OK')	image/jpeg	etag:%227ab4436155f800b2080d55be3bbcf9fe%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/others/error.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/others/error.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/style.css)
22:23:07	122265/122265	---M--	200	added ('OK')	image/jpeg	etag:%22773c4498d2635eeac66dfe130186f998%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/bg/10.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/bg/10.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/style.css)
22:23:07	77081/77081	---M--	200	added ('OK')	image/png	etag:%222424d2bb3c8e27f6bafe706bfd907564%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/1.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/1.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:07	444624/444624	---M--	200	added ('OK')	image/jpeg	etag:%22f6f9ede35220b0e3181724337aaf087c%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/bg/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/bg/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/style.css)
22:23:07	4029/4029	---M--	200	added ('OK')	image/png	etag:%22ba8a3a818eb5f9d47ce210e8a2f7a7cd%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/2.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/2.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:07	20365/20365	---M--	200	added ('OK')	image/png	etag:%224af311da587056ed6c942f31b67e66a0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/3.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/3.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:07	63433/63433	---M--	200	added ('OK')	image/png	etag:%22a41551f7b7df088db0f476a73dc6ef49%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/4.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/4.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:08	20365/20365	---M--	200	added ('OK')	image/png	etag:%224af311da587056ed6c942f31b67e66a0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/5.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/5.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:08	63903/63903	---M--	200	added ('OK')	image/png	etag:%223fd48ddbaef921a36ff788c59c106f27%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/6.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/6.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:08	35429/35429	---M--	200	added ('OK')	image/png	etag:%22af4acf75f59dc839ea17798424cdd638%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/7.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/7.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:08	25377/25377	---M--	200	added ('OK')	image/png	etag:%22beb0f57b472b5dd592565b5e66fe9673%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/8.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/customizer/pattern/8.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:09	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Sat,%2009%20Sep%202023%2020:23:08%20GMT	https://demo.hasthemes.com/sheltek-preview/sheltek/images/main-bg-0.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/main-bg-0.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/style-customizer.css)
22:23:09	174115/174115	---M--	200	added ('OK')	image/jpeg	etag:%22726ceac4f41f85dff665c7d440358d42%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/slider/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/slider/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index.html)
22:23:09	266693/266693	---M--	200	added ('OK')	image/jpeg	etag:%2205728d867d74cb18ffdc43a2d26bef4e%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/slider/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/slider/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index.html)
22:23:09	34207/34207	---M--	200	added ('OK')	image/jpeg	etag:%2226ad0d819f83eb1f2de44b3fa6fe717c%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/about/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/about/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index.html)
22:23:10	8427/8427	---MCZ	200	added ('OK')	application/javascript	etag:W/%2209a51e19b03de4d28d9343178f2c51a1%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/maplace-active.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/maplace-active.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-12.html)
22:23:10	2498/2498	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af36fe23f8b12a6ad593c45c54b15a00%22	https://demo.hasthemes.com/sheltek-preview/sheltek/js/google-map.js	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/js/google-map.js	(from https://demo.hasthemes.com/sheltek-preview/sheltek/index-12.html)
22:23:10	18377/18377	---M--	200	added ('OK')	image/jpeg	etag:%228032519caf4f3681f35777841adf4c0f%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/5.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/5.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:10	16053/16053	---M--	200	added ('OK')	image/jpeg	etag:%223d709ac08d469464fbf71426778133c7%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/6.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/6.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:11	20478/20478	---M--	200	added ('OK')	image/jpeg	etag:%221d0c6af2303463493eefc1d9927df36e%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/7.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/7.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:11	18528/18528	---M--	200	added ('OK')	image/jpeg	etag:%22be3d4516faab0d4ba8476218dcec4a5b%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/8.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/8.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:11	18828/18828	---M--	200	added ('OK')	image/jpeg	etag:%222662c5e6eb495df043ebcf5f308d6a93%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/9.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/9.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:11	19321/19321	---M--	200	added ('OK')	image/jpeg	etag:%226e5e65ebbdfba8e35bf09fc2e42fa7d2%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/10.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/10.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:12	17099/17099	---M--	200	added ('OK')	image/jpeg	etag:%2223f356b609e5b5bdc4caa303ed9e0425%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/11.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/11.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:12	24425/24425	---M--	200	added ('OK')	image/jpeg	etag:%228e046ab5e3a3fc881f9a005d946900de%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/12.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/12.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-agent.html)
22:23:13	2852/2852	---M--	200	added ('OK')	image/jpeg	etag:%22882f781b9fa6f0f58efa221bfcec7c15%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/avatar/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/avatar/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-media.html)
22:23:13	2471/2471	---M--	200	added ('OK')	image/jpeg	etag:%227f5f25b6af67a0a7eb680c336c1862a2%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/avatar/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/avatar/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-media.html)
22:23:13	3680256/3680256	---M--	200	added ('OK')	application/octet-stream	etag:%2281d9715de799174adac99b457dc15cb5%22	https://demo.hasthemes.com/sheltek-preview/sheltek/audio/blog-audio.mp3	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/audio/blog-audio.mp3	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-audio.html)
22:23:13	2259/2259	---M--	200	added ('OK')	image/jpeg	etag:%22593d0e77e7c6174973cc1842ac83c966%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/avatar/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/avatar/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-media.html)
22:23:13	9100/9100	---M--	200	added ('OK')	image/jpeg	etag:%229da31cf31fbe79a4515c1bfaa6b8e7e0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/recent-post/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/recent-post/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-sidebar-left-2.html)
22:23:14	6911/6911	---M--	200	added ('OK')	image/jpeg	etag:%227adde856633e3fef8eada39d0e94195b%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/recent-post/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/recent-post/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-sidebar-left-2.html)
22:23:14	6915/6915	---M--	200	added ('OK')	image/jpeg	etag:%22648b32697344986db58255dbc56d6ec0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/recent-post/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/recent-post/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-sidebar-left-2.html)
22:23:14	44041/44041	---M--	200	added ('OK')	image/jpeg	etag:%2225ac25c876edb97545fb6cee8dd0ab06%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/others/add.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/others/add.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/elements-sidebar-left-2.html)
22:23:15	24249/24249	---M--	200	added ('OK')	image/jpeg	etag:%22cc82b805666452f1f3441bc75a9e9f43%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/about/4.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/about/4.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/service.html)
22:23:15	55591/55591	---M--	200	added ('OK')	image/jpeg	etag:%2215e0c25091fe908550d56b75a0733e7a%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/about/5.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/about/5.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/service-details.html)
22:23:15	95502/95502	---M--	200	added ('OK')	image/jpeg	etag:%22deb12bc56796d96643cc914c760660c3%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/big/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/big/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:15	77679/77679	---M--	200	added ('OK')	image/jpeg	etag:%2225f8b7d31990d0eedd4f0d82e2d3b59f%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/big/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/big/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:16	52354/52354	---M--	200	added ('OK')	image/jpeg	etag:%22009e877ad8fa3e67cb20254dfde0af78%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/big/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/big/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:16	16579/16579	---M--	200	added ('OK')	image/jpeg	etag:%224125a28761e5ec9c06a5c4d8c997da33%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/1.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/1.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:16	13407/13407	---M--	200	added ('OK')	image/jpeg	etag:%2276b1992ba784b169f56f8525a07df96d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/2.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/2.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:16	15104/15104	---M--	200	added ('OK')	image/jpeg	etag:%2271dfb066cec11a69947dbf7fe0b62112%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:16	15610/15610	---M--	200	added ('OK')	image/jpeg	etag:%22249721abbacd7b3564f1b5a2814fc4a0%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/4.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/single-property/small/4.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:17	856/856	---M--	200	added ('OK')	image/png	etag:%22074c55764323d289bac90170a7e090d4%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/13.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/13.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:17	677/677	---M--	200	added ('OK')	image/png	etag:%22e4842f01104e1c8e382735d28e0745bc%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/14.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/14.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/properties-details.html)
22:23:18	27343/27343	---M--	200	added ('OK')	image/jpeg	etag:%22db5bcdf48edf7b3aa50044bab3d6ff9f%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/agents/14.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/agents/14.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/agent-details.html)
22:23:19	286/286	---M--	200	added ('OK')	image/png	etag:%22ca02d0a9354c72dba85b28592a10a34a%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/icons/15.png	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/icons/15.png	(from https://demo.hasthemes.com/sheltek-preview/sheltek/agent-details.html)
22:23:20	43743/43743	---M--	200	added ('OK')	image/jpeg	etag:%2269637624832178e0807c35ed548de026%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/about/3.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/about/3.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/about.html)
22:23:20	65722/65722	---M--	200	added ('OK')	image/jpeg	etag:%227bcc65357ad1e99daf5de24a07b26f07%22	https://demo.hasthemes.com/sheltek-preview/sheltek/images/blog/blog-details.jpg	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/images/blog/blog-details.jpg	(from https://demo.hasthemes.com/sheltek-preview/sheltek/single-blog.html)
22:23:21	69350/69350	---M--	200	added ('OK')	application/octet-stream	etag:%22dd99b6ef4c7b56ce256fbc40ca183e39%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.eot	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:22	21448/21448	---M--	200	added ('OK')	application/octet-stream	etag:%225453cf517813bcdf8c15d8c3b730f657%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.woff2	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.woff2	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:22	69350/69350	---M--	200	added ('OK')	application/octet-stream	etag:%22dd99b6ef4c7b56ce256fbc40ca183e39%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.eot?	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBoldd41d.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:22	31080/31080	---M--	200	added ('OK')	application/octet-stream	etag:%22e367d51741808f2c98ee37995f523431%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.woff	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.woff	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:23	69036/69036	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2275386373e195c1221268956c31941565%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.ttf	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-ExtraBold.ttf	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:24	70214/70214	---M--	200	added ('OK')	application/octet-stream	etag:%2293f00b951174536677dc115d941dcee9%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.eot?	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBoldd41d.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:24	21800/21800	---M--	200	added ('OK')	application/octet-stream	etag:%220af4bd544181fa1ee79816a7f022a146%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.woff2	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.woff2	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:24	70214/70214	---M--	200	added ('OK')	application/octet-stream	etag:%2293f00b951174536677dc115d941dcee9%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.eot	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:24	31720/31720	---M--	200	added ('OK')	application/octet-stream	etag:%226f64dc4465c01cc8e4810eb31ef02b29%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.woff	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.woff	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:25	69904/69904	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%221f665539937f6f56d955543d40eed35d%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.ttf	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-SemiBold.ttf	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:25	70490/70490	---M--	200	added ('OK')	application/octet-stream	etag:%220422230035dd6acf78496a419763c448%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.eot	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:25	70490/70490	---M--	200	added ('OK')	application/octet-stream	etag:%220422230035dd6acf78496a419763c448%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.eot?	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Mediumd41d.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:25	21832/21832	---M--	200	added ('OK')	application/octet-stream	etag:%22f120acbdccee88eeb49b60ed11d19d3f%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.woff2	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.woff2	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:26	31768/31768	---M--	200	added ('OK')	application/octet-stream	etag:%220144f217a71262da33675465e93ff2da%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.woff	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.woff	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:26	70188/70188	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2214b47ae02ea79e7477577d8eb2b4b9d8%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.ttf	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Medium.ttf	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:26	70342/70342	---M--	200	added ('OK')	application/octet-stream	etag:%2252d94ff462177a0926cd7c2ccc2c3c1e%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.eot	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:26	70342/70342	---M--	200	added ('OK')	application/octet-stream	etag:%2252d94ff462177a0926cd7c2ccc2c3c1e%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.eot?	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regulard41d.eot	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:26	21620/21620	---M--	200	added ('OK')	application/octet-stream	etag:%226e5293f16322844295b39f9d0d0c4eb5%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.woff2	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.woff2	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
22:23:27	31488/31488	---M--	200	added ('OK')	application/octet-stream	etag:%224c7cdb2e077e75e67042b34ea0e52e0a%22	https://demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.woff	C:/Users/pedja/Downloads/RealEstateTemplate/demo.hasthemes.com/sheltek-preview/sheltek/fonts/montserrat/Montserrat-Regular.woff	(from https://demo.hasthemes.com/sheltek-preview/sheltek/css/montserrat.css)
